id,year,round,roundname,date,hteam,hteamid,hscore,ateam,ateamid,ascore,venue,winner,complete,is_final,is_grand_final,margin,is_home_win,season,round_number
2914,2015,22,Round 22,2015-08-29 14:10:00,Hawthorn,10,134,Brisbane,2,62,University of Tasmania Stadium,Hawthorn,100,0,0,72,1,2015,22
2915,2015,22,Round 22,2015-08-29 16:35:00,North Melbourne,12,73,Western Bulldogs,18,96,Docklands,Western Bulldogs,100,0,0,-23,0,2015,22
2916,2015,22,Round 22,2015-08-29 19:20:00,Essendon,5,47,Richmond,14,74,M.C.G.,Richmond,100,0,0,-27,0,2015,22
2917,2015,22,Round 22,2015-08-29 19:20:00,Gold Coast,8,51,Port Adelaide,13,88,Carrara,Port Adelaide,100,0,0,-37,0,2015,22
2918,2015,22,Round 22,2015-08-30 13:10:00,Adelaide,1,126,West Coast,17,69,Adelaide Oval,Adelaide,100,0,0,57,1,2015,22
2919,2015,22,Round 22,2015-08-30 15:20:00,St Kilda,15,38,Sydney,16,135,Docklands,Sydney,100,0,0,-97,0,2015,22
2920,2015,22,Round 22,2015-08-30 16:40:00,Fremantle,6,108,Melbourne,11,54,Subiaco,Fremantle,100,0,0,54,1,2015,22
2921,2015,23,Round 23,2015-09-04 19:50:00,Richmond,14,108,North Melbourne,12,67,Docklands,Richmond,100,0,0,41,1,2015,23
2922,2015,23,Round 23,2015-09-05 13:05:00,Geelong,7,119,Adelaide,1,80,GMHBA Stadium,Geelong,100,0,0,39,1,2015,23
2934,2015,23,Round 23,2015-09-05 13:45:00,Brisbane,2,130,Western Bulldogs,18,122,Gabba,Brisbane,100,0,0,8,1,2015,23
2935,2015,23,Round 23,2015-09-05 15:50:00,Port Adelaide,13,122,Fremantle,6,53,Adelaide Oval,Port Adelaide,100,0,0,69,1,2015,23
2936,2015,23,Round 23,2015-09-05 16:40:00,Hawthorn,10,113,Carlton,3,56,M.C.G.,Hawthorn,100,0,0,57,1,2015,23
2937,2015,23,Round 23,2015-09-05 19:20:00,Sydney,16,127,Gold Coast,8,64,S.C.G.,Sydney,100,0,0,63,1,2015,23
2938,2015,23,Round 23,2015-09-05 19:40:00,West Coast,17,125,St Kilda,15,30,Subiaco,West Coast,100,0,0,95,1,2015,23
2939,2015,23,Round 23,2015-09-06 13:10:00,Melbourne,11,103,Greater Western Sydney,9,77,Docklands,Melbourne,100,0,0,26,1,2015,23
2940,2015,23,Round 23,2015-09-06 15:20:00,Collingwood,4,92,Essendon,5,95,M.C.G.,Essendon,100,0,0,-3,0,2015,23
2941,2015,24,Finals Week 1,2015-09-11 20:20:00,West Coast,17,96,Hawthorn,10,64,Subiaco,West Coast,100,3,0,32,1,2015,24
2942,2015,24,Finals Week 1,2015-09-12 15:20:00,Fremantle,6,69,Sydney,16,60,Subiaco,Fremantle,100,3,0,9,1,2015,24
2945,2015,24,Finals Week 1,2015-09-12 19:20:00,Western Bulldogs,18,102,Adelaide,1,109,M.C.G.,Adelaide,100,2,0,-7,0,2015,24
2946,2015,24,Finals Week 1,2015-09-13 15:20:00,Richmond,14,88,North Melbourne,12,105,M.C.G.,North Melbourne,100,2,0,-17,0,2015,24
2947,2015,25,Semi-Finals,2015-09-18 19:50:00,Hawthorn,10,135,Adelaide,1,61,M.C.G.,Hawthorn,100,4,0,74,1,2015,25
2948,2015,25,Semi-Finals,2015-09-19 19:20:00,Sydney,16,51,North Melbourne,12,77,Stadium Australia,North Melbourne,100,4,0,-26,0,2015,25
2949,2015,26,Preliminary Finals,2015-09-25 20:20:00,Fremantle,6,67,Hawthorn,10,94,Subiaco,Hawthorn,100,5,0,-27,0,2015,26
2950,2015,26,Preliminary Finals,2015-09-26 19:45:00,West Coast,17,80,North Melbourne,12,55,Subiaco,West Coast,100,5,0,25,1,2015,26
2951,2015,27,Grand Final,2015-10-03 14:30:00,Hawthorn,10,107,West Coast,17,61,M.C.G.,Hawthorn,100,6,1,46,1,2015,27
690,2016,1,Round 1,2016-03-24 19:20:00,Richmond,14,92,Carlton,3,83,M.C.G.,Richmond,100,0,0,9,1,2016,1
691,2016,1,Round 1,2016-03-26 13:40:00,Melbourne,11,80,Greater Western Sydney,9,78,M.C.G.,Melbourne,100,0,0,2,1,2016,1
692,2016,1,Round 1,2016-03-26 15:35:00,Gold Coast,8,121,Essendon,5,60,Carrara,Gold Coast,100,0,0,61,1,2016,1
693,2016,1,Round 1,2016-03-26 19:25:00,Sydney,16,133,Collingwood,4,53,S.C.G.,Sydney,100,0,0,80,1,2016,1
694,2016,1,Round 1,2016-03-26 19:25:00,North Melbourne,12,107,Adelaide,1,97,Docklands,North Melbourne,100,0,0,10,1,2016,1
695,2016,1,Round 1,2016-03-27 13:10:00,Western Bulldogs,18,103,Fremantle,6,38,Docklands,Western Bulldogs,100,0,0,65,1,2016,1
702,2016,1,Round 1,2016-03-27 14:50:00,Port Adelaide,13,133,St Kilda,15,100,Adelaide Oval,Port Adelaide,100,0,0,33,1,2016,1
703,2016,1,Round 1,2016-03-27 16:40:00,West Coast,17,166,Brisbane,2,102,Subiaco,West Coast,100,0,0,64,1,2016,1
704,2016,1,Round 1,2016-03-28 15:20:00,Geelong,7,116,Hawthorn,10,86,M.C.G.,Geelong,100,0,0,30,1,2016,1
705,2016,2,Round 2,2016-04-01 19:50:00,Collingwood,4,87,Richmond,14,86,M.C.G.,Collingwood,100,0,0,1,1,2016,2
706,2016,2,Round 2,2016-04-02 13:15:00,Adelaide,1,144,Port Adelaide,13,86,Adelaide Oval,Adelaide,100,0,0,58,1,2016,2
718,2016,2,Round 2,2016-04-02 14:10:00,Essendon,5,80,Melbourne,11,67,M.C.G.,Essendon,100,0,0,13,1,2016,2
719,2016,2,Round 2,2016-04-02 15:35:00,Brisbane,2,83,North Melbourne,12,117,Gabba,North Melbourne,100,0,0,-34,0,2016,2
720,2016,2,Round 2,2016-04-02 19:25:00,St Kilda,15,36,Western Bulldogs,18,93,Docklands,Western Bulldogs,100,0,0,-57,0,2016,2
721,2016,2,Round 2,2016-04-02 16:40:00,Fremantle,6,100,Gold Coast,8,126,Subiaco,Gold Coast,100,0,0,-26,0,2016,2
722,2016,2,Round 2,2016-04-03 13:10:00,Greater Western Sydney,9,89,Geelong,7,76,Manuka Oval,Greater Western Sydney,100,0,0,13,1,2016,2
723,2016,2,Round 2,2016-04-03 15:20:00,Hawthorn,10,99,West Coast,17,53,M.C.G.,Hawthorn,100,0,0,46,1,2016,2
724,2016,2,Round 2,2016-04-03 16:40:00,Carlton,3,71,Sydney,16,131,Docklands,Sydney,100,0,0,-60,0,2016,2
725,2016,3,Round 3,2016-04-08 19:20:00,Port Adelaide,13,112,Essendon,5,51,Adelaide Oval,Port Adelaide,100,0,0,61,1,2016,3
726,2016,3,Round 3,2016-04-09 13:45:00,St Kilda,15,119,Collingwood,4,90,M.C.G.,St Kilda,100,0,0,29,1,2016,3
738,2016,3,Round 3,2016-04-09 14:10:00,Richmond,14,92,Adelaide,1,128,Docklands,Adelaide,100,0,0,-36,0,2016,3
739,2016,3,Round 3,2016-04-09 16:35:00,Sydney,16,93,Greater Western Sydney,9,68,S.C.G.,Sydney,100,0,0,25,1,2016,3
740,2016,3,Round 3,2016-04-09 19:25:00,Gold Coast,8,95,Carlton,3,41,Carrara,Gold Coast,100,0,0,54,1,2016,3
741,2016,3,Round 3,2016-04-09 17:40:00,West Coast,17,92,Fremantle,6,59,Subiaco,West Coast,100,0,0,33,1,2016,3
742,2016,3,Round 3,2016-04-10 13:10:00,North Melbourne,12,136,Melbourne,11,131,Bellerive Oval,North Melbourne,100,0,0,5,1,2016,3
743,2016,3,Round 3,2016-04-10 15:20:00,Western Bulldogs,18,90,Hawthorn,10,93,Docklands,Hawthorn,100,0,0,-3,0,2016,3
744,2016,3,Round 3,2016-04-10 16:40:00,Geelong,7,125,Brisbane,2,56,Kardinia Park,Geelong,100,0,0,69,1,2016,3
745,2016,4,Round 4,2016-04-15 18:10:00,West Coast,17,125,Richmond,14,57,Subiaco,West Coast,100,0,0,68,1,2016,4
746,2016,4,Round 4,2016-04-16 13:45:00,Essendon,5,42,Geelong,7,72,M.C.G.,Geelong,100,0,0,-30,0,2016,4
757,2016,4,Round 4,2016-04-16 14:10:00,Hawthorn,10,87,St Kilda,15,84,York Park,Hawthorn,100,0,0,3,1,2016,4
758,2016,4,Round 4,2016-04-16 16:35:00,Brisbane,2,107,Gold Coast,8,94,Gabba,Brisbane,100,0,0,13,1,2016,4
759,2016,4,Round 4,2016-04-16 19:25:00,Carlton,3,49,Western Bulldogs,18,85,Docklands,Western Bulldogs,100,0,0,-36,0,2016,4
760,2016,4,Round 4,2016-04-16 19:10:00,Adelaide,1,113,Sydney,16,103,Adelaide Oval,Adelaide,100,0,0,10,1,2016,4
761,2016,4,Round 4,2016-04-17 13:10:00,Greater Western Sydney,9,151,Port Adelaide,13,65,Manuka Oval,Greater Western Sydney,100,0,0,86,1,2016,4
762,2016,4,Round 4,2016-04-17 15:20:00,Collingwood,4,67,Melbourne,11,102,M.C.G.,Melbourne,100,0,0,-35,0,2016,4
763,2016,4,Round 4,2016-04-17 16:40:00,North Melbourne,12,132,Fremantle,6,101,Docklands,North Melbourne,100,0,0,31,1,2016,4
764,2016,5,Round 5,2016-04-22 19:50:00,Hawthorn,10,112,Adelaide,1,109,M.C.G.,Hawthorn,100,0,0,3,1,2016,5
765,2016,5,Round 5,2016-04-23 13:45:00,Sydney,16,88,West Coast,17,49,S.C.G.,Sydney,100,0,0,39,1,2016,5
766,2016,5,Round 5,2016-04-23 16:35:00,Gold Coast,8,81,North Melbourne,12,119,Carrara,North Melbourne,100,0,0,-38,0,2016,5
770,2016,5,Round 5,2016-04-23 19:25:00,Western Bulldogs,18,120,Brisbane,2,67,Docklands,Western Bulldogs,100,0,0,53,1,2016,5
771,2016,5,Round 5,2016-04-23 19:15:00,Port Adelaide,13,59,Geelong,7,107,Adelaide Oval,Geelong,100,0,0,-48,0,2016,5
772,2016,5,Round 5,2016-04-24 13:10:00,St Kilda,15,79,Greater Western Sydney,9,126,Docklands,Greater Western Sydney,100,0,0,-47,0,2016,5
773,2016,5,Round 5,2016-04-24 14:15:00,Fremantle,6,68,Carlton,3,72,Subiaco,Carlton,100,0,0,-4,0,2016,5
774,2016,5,Round 5,2016-04-24 19:10:00,Melbourne,11,129,Richmond,14,96,M.C.G.,Melbourne,100,0,0,33,1,2016,5
775,2016,5,Round 5,2016-04-25 15:20:00,Collingwood,4,142,Essendon,5,73,M.C.G.,Collingwood,100,0,0,69,1,2016,5
776,2016,6,Round 6,2016-04-29 19:50:00,North Melbourne,12,61,Western Bulldogs,18,45,Docklands,North Melbourne,100,0,0,16,1,2016,6
777,2016,6,Round 6,2016-04-30 13:45:00,Melbourne,11,96,St Kilda,15,135,Docklands,St Kilda,100,0,0,-39,0,2016,6
778,2016,6,Round 6,2016-04-30 13:40:00,Adelaide,1,97,Fremantle,6,64,Adelaide Oval,Adelaide,100,0,0,33,1,2016,6
779,2016,6,Round 6,2016-04-30 16:35:00,Greater Western Sydney,9,158,Hawthorn,10,83,Sydney Showground,Greater Western Sydney,100,0,0,75,1,2016,6
780,2016,6,Round 6,2016-04-30 19:25:00,Richmond,14,59,Port Adelaide,13,94,M.C.G.,Port Adelaide,100,0,0,-35,0,2016,6
781,2016,6,Round 6,2016-04-30 19:25:00,Geelong,7,168,Gold Coast,8,48,Kardinia Park,Geelong,100,0,0,120,1,2016,6
782,2016,6,Round 6,2016-05-01 13:10:00,Brisbane,2,94,Sydney,16,97,Gabba,Sydney,100,0,0,-3,0,2016,6
783,2016,6,Round 6,2016-05-01 15:20:00,Carlton,3,72,Essendon,5,57,M.C.G.,Carlton,100,0,0,15,1,2016,6
784,2016,6,Round 6,2016-05-01 14:40:00,West Coast,17,124,Collingwood,4,62,Subiaco,West Coast,100,0,0,62,1,2016,6
785,2016,7,Round 7,2016-05-06 19:50:00,Richmond,14,90,Hawthorn,10,136,M.C.G.,Hawthorn,100,0,0,-46,0,2016,7
786,2016,7,Round 7,2016-05-07 13:45:00,Collingwood,4,84,Carlton,3,99,M.C.G.,Carlton,100,0,0,-15,0,2016,7
798,2016,7,Round 7,2016-05-07 14:10:00,Geelong,7,123,West Coast,17,79,Kardinia Park,Geelong,100,0,0,44,1,2016,7
799,2016,7,Round 7,2016-05-07 16:35:00,Sydney,16,135,Essendon,5,54,S.C.G.,Sydney,100,0,0,81,1,2016,7
800,2016,7,Round 7,2016-05-07 17:10:00,Gold Coast,8,87,Melbourne,11,160,Carrara,Melbourne,100,0,0,-73,0,2016,7
801,2016,7,Round 7,2016-05-07 19:40:00,Western Bulldogs,18,123,Adelaide,1,108,Docklands,Western Bulldogs,100,0,0,15,1,2016,7
802,2016,7,Round 7,2016-05-07 18:10:00,Fremantle,6,77,Greater Western Sydney,9,95,Subiaco,Greater Western Sydney,100,0,0,-18,0,2016,7
803,2016,7,Round 7,2016-05-08 15:20:00,St Kilda,15,75,North Melbourne,12,82,Docklands,North Melbourne,100,0,0,-7,0,2016,7
804,2016,7,Round 7,2016-05-08 16:10:00,Port Adelaide,13,136,Brisbane,2,59,Adelaide Oval,Port Adelaide,100,0,0,77,1,2016,7
805,2016,8,Round 8,2016-05-13 19:20:00,Adelaide,1,72,Geelong,7,98,Adelaide Oval,Geelong,100,0,0,-26,0,2016,8
806,2016,8,Round 8,2016-05-14 13:45:00,Essendon,5,60,North Melbourne,12,74,Docklands,North Melbourne,100,0,0,-14,0,2016,8
809,2016,8,Round 8,2016-05-14 14:10:00,Hawthorn,10,116,Fremantle,6,75,York Park,Hawthorn,100,0,0,41,1,2016,8
810,2016,8,Round 8,2016-05-14 16:35:00,Greater Western Sydney,9,149,Gold Coast,8,58,Sydney Showground,Greater Western Sydney,100,0,0,91,1,2016,8
811,2016,8,Round 8,2016-05-14 19:25:00,Richmond,14,101,Sydney,16,100,M.C.G.,Richmond,100,0,0,1,1,2016,8
812,2016,8,Round 8,2016-05-14 19:25:00,Brisbane,2,65,Collingwood,4,143,Gabba,Collingwood,100,0,0,-78,0,2016,8
813,2016,8,Round 8,2016-05-15 13:10:00,Carlton,3,93,Port Adelaide,13,91,Docklands,Carlton,100,0,0,2,1,2016,8
814,2016,8,Round 8,2016-05-15 15:20:00,Melbourne,11,82,Western Bulldogs,18,114,M.C.G.,Western Bulldogs,100,0,0,-32,0,2016,8
815,2016,8,Round 8,2016-05-15 14:40:00,West Coast,17,132,St Kilda,15,29,Subiaco,West Coast,100,0,0,103,1,2016,8
816,2016,9,Round 9,2016-05-20 19:50:00,Hawthorn,10,55,Sydney,16,69,M.C.G.,Sydney,100,0,0,-14,0,2016,9
817,2016,9,Round 9,2016-05-21 13:45:00,Collingwood,4,104,Geelong,7,80,M.C.G.,Collingwood,100,0,0,24,1,2016,9
818,2016,9,Round 9,2016-05-21 14:10:00,Gold Coast,8,74,Adelaide,1,149,Carrara,Adelaide,100,0,0,-75,0,2016,9
819,2016,9,Round 9,2016-05-21 16:05:00,Port Adelaide,13,86,West Coast,17,94,Adelaide Oval,West Coast,100,0,0,-8,0,2016,9
820,2016,9,Round 9,2016-05-21 19:25:00,North Melbourne,12,113,Carlton,3,46,Docklands,North Melbourne,100,0,0,67,1,2016,9
821,2016,9,Round 9,2016-05-21 17:40:00,Fremantle,6,45,Richmond,14,83,Subiaco,Richmond,100,0,0,-38,0,2016,9
822,2016,9,Round 9,2016-05-22 13:10:00,Melbourne,11,131,Brisbane,2,68,M.C.G.,Melbourne,100,0,0,63,1,2016,9
823,2016,9,Round 9,2016-05-22 15:20:00,Greater Western Sydney,9,98,Western Bulldogs,18,73,Sydney Showground,Greater Western Sydney,100,0,0,25,1,2016,9
824,2016,9,Round 9,2016-05-22 16:40:00,St Kilda,15,109,Essendon,5,63,Docklands,St Kilda,100,0,0,46,1,2016,9
825,2016,10,Round 10,2016-05-27 19:50:00,Sydney,16,91,North Melbourne,12,65,S.C.G.,Sydney,100,0,0,26,1,2016,10
826,2016,10,Round 10,2016-05-28 13:45:00,Brisbane,2,87,Hawthorn,10,135,Gabba,Hawthorn,100,0,0,-48,0,2016,10
838,2016,10,Round 10,2016-05-28 13:40:00,Melbourne,11,76,Port Adelaide,13,121,Traeger Park,Port Adelaide,100,0,0,-45,0,2016,10
839,2016,10,Round 10,2016-05-28 16:35:00,St Kilda,15,101,Fremantle,6,67,Docklands,St Kilda,100,0,0,34,1,2016,10
840,2016,10,Round 10,2016-05-28 19:25:00,Essendon,5,67,Richmond,14,105,M.C.G.,Richmond,100,0,0,-38,0,2016,10
841,2016,10,Round 10,2016-05-28 19:10:00,Adelaide,1,107,Greater Western Sydney,9,85,Adelaide Oval,Adelaide,100,0,0,22,1,2016,10
842,2016,10,Round 10,2016-05-29 13:10:00,Carlton,3,104,Geelong,7,85,Docklands,Carlton,100,0,0,19,1,2016,10
843,2016,10,Round 10,2016-05-29 15:20:00,Collingwood,4,53,Western Bulldogs,18,74,M.C.G.,Western Bulldogs,100,0,0,-21,0,2016,10
844,2016,10,Round 10,2016-05-29 14:40:00,West Coast,17,132,Gold Coast,8,55,Subiaco,West Coast,100,0,0,77,1,2016,10
845,2016,11,Round 11,2016-06-03 19:50:00,North Melbourne,12,124,Richmond,14,54,Bellerive Oval,North Melbourne,100,0,0,70,1,2016,11
846,2016,11,Round 11,2016-06-04 13:45:00,Hawthorn,10,82,Melbourne,11,64,M.C.G.,Hawthorn,100,0,0,18,1,2016,11
851,2016,11,Round 11,2016-06-04 14:10:00,Carlton,3,102,Brisbane,2,64,Docklands,Carlton,100,0,0,38,1,2016,11
852,2016,11,Round 11,2016-06-04 16:35:00,Geelong,7,98,Greater Western Sydney,9,88,Kardinia Park,Geelong,100,0,0,10,1,2016,11
853,2016,11,Round 11,2016-06-04 19:25:00,Gold Coast,8,41,Sydney,16,79,Carrara,Sydney,100,0,0,-38,0,2016,11
854,2016,11,Round 11,2016-06-04 17:40:00,Fremantle,6,126,Essendon,5,47,Subiaco,Fremantle,100,0,0,79,1,2016,11
855,2016,11,Round 11,2016-06-05 13:10:00,Collingwood,4,58,Port Adelaide,13,125,M.C.G.,Port Adelaide,100,0,0,-67,0,2016,11
856,2016,11,Round 11,2016-06-05 15:20:00,Western Bulldogs,18,83,West Coast,17,75,Docklands,Western Bulldogs,100,0,0,8,1,2016,11
857,2016,11,Round 11,2016-06-05 16:10:00,Adelaide,1,133,St Kilda,15,45,Adelaide Oval,Adelaide,100,0,0,88,1,2016,11
858,2016,12,Round 12,2016-06-10 19:50:00,Essendon,5,43,Hawthorn,10,151,Docklands,Hawthorn,100,0,0,-108,0,2016,12
859,2016,12,Round 12,2016-06-11 13:10:00,Port Adelaide,13,97,Western Bulldogs,18,100,Adelaide Oval,Western Bulldogs,100,0,0,-3,0,2016,12
860,2016,12,Round 12,2016-06-11 16:35:00,Brisbane,2,64,Fremantle,6,147,Gabba,Fremantle,100,0,0,-83,0,2016,12
861,2016,12,Round 12,2016-06-11 19:25:00,Geelong,7,105,North Melbourne,12,74,Docklands,Geelong,100,0,0,31,1,2016,12
862,2016,12,Round 12,2016-06-11 17:40:00,West Coast,17,76,Adelaide,1,105,Subiaco,Adelaide,100,0,0,-29,0,2016,12
863,2016,12,Round 12,2016-06-12 13:10:00,St Kilda,15,110,Carlton,3,78,Docklands,St Kilda,100,0,0,32,1,2016,12
864,2016,12,Round 12,2016-06-12 15:20:00,Richmond,14,114,Gold Coast,8,97,M.C.G.,Richmond,100,0,0,17,1,2016,12
865,2016,12,Round 12,2016-06-12 16:40:00,Greater Western Sydney,9,105,Sydney,16,63,Sydney Showground,Greater Western Sydney,100,0,0,42,1,2016,12
866,2016,12,Round 12,2016-06-13 15:20:00,Melbourne,11,104,Collingwood,4,58,M.C.G.,Melbourne,100,0,0,46,1,2016,12
876,2016,13,Round 13,2016-06-17 19:50:00,North Melbourne,12,84,Hawthorn,10,93,Docklands,Hawthorn,100,0,0,-9,0,2016,13
877,2016,13,Round 13,2016-06-18 13:40:00,Brisbane,2,82,West Coast,17,131,Gabba,West Coast,100,0,0,-49,0,2016,13
878,2016,13,Round 13,2016-06-18 14:35:00,Fremantle,6,86,Port Adelaide,13,69,Subiaco,Fremantle,100,0,0,17,1,2016,13
879,2016,13,Round 13,2016-06-18 19:25:00,Western Bulldogs,18,43,Geelong,7,100,Docklands,Geelong,100,0,0,-57,0,2016,13
880,2016,13,Round 13,2016-06-19 13:10:00,Sydney,16,86,Melbourne,11,31,S.C.G.,Sydney,100,0,0,55,1,2016,13
881,2016,13,Round 13,2016-06-19 16:40:00,Essendon,5,90,Greater Western Sydney,9,117,Docklands,Greater Western Sydney,100,0,0,-27,0,2016,13
882,2016,14,Round 14,2016-06-23 19:20:00,Adelaide,1,100,North Melbourne,12,67,Adelaide Oval,Adelaide,100,0,0,33,1,2016,14
883,2016,14,Round 14,2016-06-24 19:50:00,Collingwood,4,85,Fremantle,6,37,M.C.G.,Collingwood,100,0,0,48,1,2016,14
884,2016,14,Round 14,2016-06-25 13:40:00,Richmond,14,117,Brisbane,2,75,M.C.G.,Richmond,100,0,0,42,1,2016,14
885,2016,14,Round 14,2016-06-25 16:35:00,Greater Western Sydney,9,127,Carlton,3,65,Sydney Showground,Greater Western Sydney,100,0,0,62,1,2016,14
886,2016,14,Round 14,2016-06-25 19:25:00,St Kilda,15,93,Geelong,7,90,Docklands,St Kilda,100,0,0,3,1,2016,14
896,2016,14,Round 14,2016-06-26 15:20:00,Hawthorn,10,86,Gold Coast,8,60,York Park,Hawthorn,100,0,0,26,1,2016,14
897,2016,15,Round 15,2016-06-30 18:10:00,West Coast,17,130,Essendon,5,52,Subiaco,West Coast,100,0,0,78,1,2016,15
898,2016,15,Round 15,2016-07-01 19:20:00,Port Adelaide,13,94,Richmond,14,56,Adelaide Oval,Port Adelaide,100,0,0,38,1,2016,15
899,2016,15,Round 15,2016-07-02 13:40:00,Gold Coast,8,108,St Kilda,15,68,Carrara,Gold Coast,100,0,0,40,1,2016,15
900,2016,15,Round 15,2016-07-02 16:35:00,Sydney,16,79,Western Bulldogs,18,83,S.C.G.,Western Bulldogs,100,0,0,-4,0,2016,15
901,2016,15,Round 15,2016-07-02 19:25:00,Carlton,3,45,Collingwood,4,57,M.C.G.,Collingwood,100,0,0,-12,0,2016,15
902,2016,15,Round 15,2016-07-03 15:20:00,Melbourne,11,98,Adelaide,1,120,M.C.G.,Adelaide,100,0,0,-22,0,2016,15
903,2016,16,Round 16,2016-07-07 19:20:00,Port Adelaide,13,79,Hawthorn,10,101,Adelaide Oval,Hawthorn,100,0,0,-22,0,2016,16
904,2016,16,Round 16,2016-07-08 19:50:00,Geelong,7,60,Sydney,16,98,Kardinia Park,Sydney,100,0,0,-38,0,2016,16
905,2016,16,Round 16,2016-07-09 13:40:00,Greater Western Sydney,9,93,Collingwood,4,125,Sydney Showground,Collingwood,100,0,0,-32,0,2016,16
906,2016,16,Round 16,2016-07-09 16:35:00,Gold Coast,8,139,Brisbane,2,113,Carrara,Gold Coast,100,0,0,26,1,2016,16
917,2016,16,Round 16,2016-07-09 19:25:00,Western Bulldogs,18,85,Richmond,14,75,Docklands,Western Bulldogs,100,0,0,10,1,2016,16
918,2016,16,Round 16,2016-07-09 19:10:00,Melbourne,11,87,Fremantle,6,55,Marrara Oval,Melbourne,100,0,0,32,1,2016,16
919,2016,16,Round 16,2016-07-10 13:10:00,Carlton,3,47,Adelaide,1,107,M.C.G.,Adelaide,100,0,0,-60,0,2016,16
920,2016,16,Round 16,2016-07-10 13:20:00,West Coast,17,104,North Melbourne,12,72,Subiaco,West Coast,100,0,0,32,1,2016,16
921,2016,16,Round 16,2016-07-10 16:40:00,Essendon,5,98,St Kilda,15,109,Docklands,St Kilda,100,0,0,-11,0,2016,16
922,2016,17,Round 17,2016-07-14 19:20:00,Sydney,16,70,Hawthorn,10,75,S.C.G.,Hawthorn,100,0,0,-5,0,2016,17
923,2016,17,Round 17,2016-07-15 18:10:00,Fremantle,6,61,Geelong,7,78,Subiaco,Geelong,100,0,0,-17,0,2016,17
924,2016,17,Round 17,2016-07-16 13:40:00,Richmond,14,102,Essendon,5,83,M.C.G.,Richmond,100,0,0,19,1,2016,17
925,2016,17,Round 17,2016-07-16 16:35:00,North Melbourne,12,77,Port Adelaide,13,105,Docklands,Port Adelaide,100,0,0,-28,0,2016,17
926,2016,17,Round 17,2016-07-16 19:25:00,Western Bulldogs,18,107,Gold Coast,8,59,Cazaly's Stadium,Western Bulldogs,100,0,0,48,1,2016,17
940,2016,17,Round 17,2016-07-16 19:10:00,Adelaide,1,97,Collingwood,4,69,Adelaide Oval,Adelaide,100,0,0,28,1,2016,17
941,2016,17,Round 17,2016-07-17 13:10:00,Carlton,3,75,West Coast,17,82,M.C.G.,West Coast,100,0,0,-7,0,2016,17
942,2016,17,Round 17,2016-07-17 15:20:00,St Kilda,15,110,Melbourne,11,74,Docklands,St Kilda,100,0,0,36,1,2016,17
943,2016,17,Round 17,2016-07-17 16:40:00,Brisbane,2,67,Greater Western Sydney,9,146,Gabba,Greater Western Sydney,100,0,0,-79,0,2016,17
944,2016,18,Round 18,2016-07-22 19:50:00,Collingwood,4,84,North Melbourne,12,124,Docklands,North Melbourne,100,0,0,-40,0,2016,18
945,2016,18,Round 18,2016-07-23 13:45:00,Sydney,16,74,Carlton,3,68,S.C.G.,Sydney,100,0,0,6,1,2016,18
946,2016,18,Round 18,2016-07-23 14:10:00,Gold Coast,8,105,Fremantle,6,81,Carrara,Gold Coast,100,0,0,24,1,2016,18
950,2016,18,Round 18,2016-07-23 14:35:00,West Coast,17,66,Melbourne,11,60,Subiaco,West Coast,100,0,0,6,1,2016,18
951,2016,18,Round 18,2016-07-23 19:25:00,Western Bulldogs,18,60,St Kilda,15,75,Docklands,St Kilda,100,0,0,-15,0,2016,18
952,2016,18,Round 18,2016-07-23 19:25:00,Geelong,7,85,Adelaide,1,55,Kardinia Park,Geelong,100,0,0,30,1,2016,18
953,2016,18,Round 18,2016-07-24 13:10:00,Essendon,5,91,Brisbane,2,128,Docklands,Brisbane,100,0,0,-37,0,2016,18
954,2016,18,Round 18,2016-07-24 15:20:00,Hawthorn,10,114,Richmond,14,44,M.C.G.,Hawthorn,100,0,0,70,1,2016,18
955,2016,18,Round 18,2016-07-24 16:10:00,Port Adelaide,13,60,Greater Western Sydney,9,79,Adelaide Oval,Greater Western Sydney,100,0,0,-19,0,2016,18
956,2016,19,Round 19,2016-07-29 19:50:00,Geelong,7,103,Western Bulldogs,18,78,Kardinia Park,Geelong,100,0,0,25,1,2016,19
957,2016,19,Round 19,2016-07-30 13:45:00,Greater Western Sydney,9,111,Richmond,14,23,Manuka Oval,Greater Western Sydney,100,0,0,88,1,2016,19
958,2016,19,Round 19,2016-07-30 14:10:00,Hawthorn,10,74,Carlton,3,55,York Park,Hawthorn,100,0,0,19,1,2016,19
959,2016,19,Round 19,2016-07-30 16:35:00,Collingwood,4,91,West Coast,17,72,M.C.G.,Collingwood,100,0,0,19,1,2016,19
960,2016,19,Round 19,2016-07-30 19:25:00,North Melbourne,12,85,St Kilda,15,62,Docklands,North Melbourne,100,0,0,23,1,2016,19
961,2016,19,Round 19,2016-07-30 19:25:00,Brisbane,2,79,Port Adelaide,13,173,Gabba,Port Adelaide,100,0,0,-94,0,2016,19
962,2016,19,Round 19,2016-07-31 13:10:00,Melbourne,11,66,Gold Coast,8,64,M.C.G.,Melbourne,100,0,0,2,1,2016,19
963,2016,19,Round 19,2016-07-31 13:20:00,Fremantle,6,47,Sydney,16,137,Subiaco,Sydney,100,0,0,-90,0,2016,19
964,2016,19,Round 19,2016-07-31 16:10:00,Adelaide,1,143,Essendon,5,61,Adelaide Oval,Adelaide,100,0,0,82,1,2016,19
